
BEGIN Names
    Surname El-Khattabi
    Surname Nassiri
    Surname Oulad
#Mauritania 100
    Surname Camara
    Surname Ould
    Surname Mohamed
    Surname Ould-Mohamed
    Surname Cisse
    Surname Coulibaly
    Surname Traore
    Surname Soumare
    Surname Diallo
    Surname Ahmed
    Surname Diarra
    Surname Ba
    Surname Mint
    Surname Sokhona
    Surname Ould-Ahmed
    Surname Sall
    Surname Sy
    Surname Sidi
    Surname Brahim
    Surname Sow
    Surname NDiaye
    Surname Diawara
    Surname Sylla
    Surname Sidibe
    Surname Cheikh
    Surname Ould-Sidi
    Surname Diop
    Surname Konate
    Surname Mint-Mohamed
    Surname Toure
    Surname Sarr
    Surname Samba
    Surname Sidi-Mohamed
    Surname Dia
    Surname Mohamed-Lemine
    Surname Cissokho
    Surname Fall
    Surname Gaye
    Surname Diakhite
    Surname Sid-Ahmed
    Surname Saleck
    Surname Ould-Mohamed-Lemine
    Surname Mohamed-Salem
    Surname Cissoko
    Surname Niang
    Surname Oumar
    Surname Abderrahmane
    Surname Ould-Abdallahi
    Surname Sanghare
    Surname Abdellahi
    Surname Kane
    Surname Diakite
    Surname Kamara
    Surname Mamadou
    Surname Mahmoud
    Surname Abdallahi
    Surname Ould-Cheikh
    Surname Kanoute
    Surname Moussa
    Surname Gandega
    Surname Ould-Sid-Ahmed
    Surname Ould-Brahim
    Surname Mohamed-Mahmoud
    Surname Ould-Ely
    Surname Gueye
    Surname Dicko
    Surname Ould-Abdellahi
    Surname Hamady
    Surname Demba
    Surname Gassama
    Surname N'Diaye
    Surname Sokhna
    Surname Wague
    Surname Baba
    Surname Korera
    Surname Ould-Ahmedou
    Surname Ould-Sidi-Mohamed
    Surname Sankhare
    Surname Thiam
    Surname Ely
    Surname Mahfoudh
    Surname Bent
    Surname Kone
    Surname Moulaye
    Surname Tambadou
    Surname Diagana
    Surname Fofana
    Surname Ly
    Surname Mint-Ahmed
    Surname Ould-Baba
    Surname Amadou
    Surname Bint
    Surname Drame
    Surname Ould-Mohamed-Mahmoud
    Surname Seck
    Surname Ahmed-Salem
    Surname Ousmane
    Surname Kebe
    Surname Ould-Saleck
    Surname Salem
#México 100
    Surname Hernandez
    Surname Garcia
    Surname Gonzalez
    Surname Martinez
    Surname Rodriguez
    Surname Lopez
    Surname Sanchez
    Surname Perez
    Surname Ramirez
    Surname Flores
    Surname Gomez
    Surname Gutierrez
    Surname Diaz
    Surname Torres
    Surname Vazquez
    Surname Morales
    Surname Ruiz
    Surname Jimenez
    Surname Cruz
    Surname Reyes
    Surname Ortiz
    Surname Mendoza
    Surname Aguilar
    Surname Alvarez
    Surname Chavez
    Surname Castillo
    Surname Romero
    Surname Fernandez
    Surname Ramos
    Surname Muñoz
    Surname Moreno
    Surname Ortega
    Surname Rivera
    Surname Vargas
    Surname Castro
    Surname Herrera
    Surname Guzman
    Surname Medina
    Surname Guerrero
    Surname Lara
    Surname Salazar
    Surname Rojas
    Surname Dominguez
    Surname Velazquez
    Surname Cortes
    Surname Mendez
    Surname Garza
    Surname Navarro
    Surname Espinosa
    Surname Contreras
    Surname Cervantes
    Surname Vega
    Surname Juarez
    Surname Leon
    Surname Estrada
    Surname Nuñez
    Surname Avila
    Surname Aguirre
    Surname Alvarado
    Surname Luna
    Surname Peña
    Surname Silva
    Surname Soto
    Surname Orozco
    Surname Camacho
    Surname Maldonado
    Surname Campos
    Surname Cardenas
    Surname Velasco
    Surname Solis
    Surname Rios
    Surname Carrillo
    Surname Rosas
    Surname Delgado
    Surname Mora
    Surname Rangel
    Surname Santos
    Surname Marquez
    Surname Molina
    Surname Ochoa
    Surname Calderon
    Surname Cabrera
    Surname Figueroa
    Surname Robles
    Surname Sandoval
    Surname Franco
    Surname Suarez
    Surname Castañeda
    Surname Acosta
    Surname Huerta
    Surname Padilla
    Surname Montes
    Surname Miranda
    Surname Lozano
    Surname Macias
    Surname Ibarra
    Surname Salas
    Surname Espinoza
    Surname Salinas
    Surname Valencia
#Moldavia 100
    Surname Rusu
    Surname Ciobanu
    Surname Rotaru
    Surname Grosu
    Surname Munteanu
    Surname Popa
    Surname Lungu
    Surname Sirbu
    Surname Ursu
    Surname Ceban
    Surname Moraru
    Surname Cojocaru
    Surname Cebotari
    Surname Turcan
    Surname Railean
    Surname Turcanu
    Surname Cretu
    Surname Balan
    Surname Rotari
    Surname Luchian
    Surname Lefter
    Surname Popescu
    Surname Plamadeala
    Surname Ungureanu
    Surname Cojocari
    Surname Musteata
    Surname Platon
    Surname Sandu
    Surname Negru
    Surname Rosca
    Surname Bejan
    Surname Cebanu
    Surname Talmaci
    Surname Melnic
    Surname Stratulat
    Surname Birca
    Surname Tacu
    Surname Ciubotaru
    Surname Gutu
    Surname Sclifos
    Surname Chiriac
    Surname Mihailov
    Surname Vizitiu
    Surname Bejenaru
    Surname Bivol
    Surname Josan
    Surname Mocanu
    Surname Popovici
    Surname Raileanu
    Surname Marcu
    Surname Oprea
    Surname Sirghi
    Surname Cazacu
    Surname Dodon
    Surname Radu
    Surname Andronic
    Surname Baciu
    Surname Bunescu
    Surname Croitoru
    Surname Botnari
    Surname Furtuna
    Surname Ivanov
    Surname Mamaliga
    Surname Muntean
    Surname Nastas
    Surname Burca
    Surname Cusnir
    Surname Focsa
    Surname Triboi
    Surname Cosciug
    Surname Doni
    Surname Mardari
    Surname Stratu
    Surname Vrabie
    Surname Bitca
    Surname Hincu
    Surname Popov
    Surname Stirbu
    Surname Bors
    Surname Braniste
    Surname Erhan
    Surname Istrati
    Surname Luca
    Surname Miron
    Surname Pascari
    Surname Plesca
    Surname Secrieru
    Surname Ababii
    Surname Carp
    Surname Codreanu
    Surname Cojuhari
    Surname Croitor
    Surname Esanu
    Surname Graur
    Surname Malai
    Surname Marin
    Surname Morari
    Surname Stelea
    Surname Balanuta
    Surname Bulicanu
#Mongolia 5
    Surname Dorj
    Surname Ganbold
    Surname Gantumur
    Surname Natsagdorj
    Surname Zorigt
#Montenegro 3
    Surname Adzovic
    Surname Osmani
    Surname Martinovic
#Mozambique 0
#Namibia 1
    Surname Kirov
#Nepal 60
    Surname Gurung
    Surname Shrestha
    Surname Thapa
    Surname Sapkota
    Surname Bahadur
    Surname Kandel
    Surname Karki
    Surname Sharma
    Surname Adhikari
    Surname Lama
    Surname Subedi
    Surname Poupel
    Surname Sherpa
    Surname Tamang
    Surname Gautam
    Surname Bhattarai
    Surname Lamichhane
    Surname Prasad
    Surname Khadka
    Surname Maharjan
    Surname Paudel
    Surname Khatri
    Surname Pun
    Surname Bhandari
    Surname Giri
    Surname Kumar
    Surname Basnet
    Surname Pandey
    Surname Kharel
    Surname Ghimire
    Surname Acharya
    Surname Khanal
    Surname Rai
    Surname Regmi
    Surname Singh
    Surname Chhetri
    Surname Baral
    Surname Bista
    Surname Baniya
    Surname Dahal
    Surname Ghale
    Surname Aryal
    Surname Dhakal
    Surname Pathak
    Surname Magar
    Surname Dhungana
    Surname K-c
    Surname Kc
    Surname Neupane
    Surname Pariyar
    Surname Bhusal
    Surname Manandhar
    Surname Parajuli
    Surname Rana
    Surname Shah
    Surname Sunar
    Surname Bhujel
    Surname Pokhrel
    Surname Shahi
    Surname Wagle
#Nicaragua 100
    Surname Lopez
    Surname Martinez
    Surname Gonzalez
    Surname Rodriguez
    Surname Garcia
    Surname Hernandez
    Surname Perez
    Surname Espinoza
    Surname Gutierrez
    Surname Sanchez
    Surname Flores
    Surname Reyes
    Surname Castillo
    Surname Rivera
    Surname Mendoza
    Surname Ruiz
    Surname Cruz
    Surname Herrera
    Surname Gomez
    Surname Morales
    Surname Centeno
    Surname Diaz
    Surname Moreno
    Surname Mejia
    Surname Blandon
    Surname Jarquin
    Surname Urbina
    Surname Chavarria
    Surname Ramirez
    Surname Rivas
    Surname Arauz
    Surname Castro
    Surname Rios
    Surname Romero
    Surname Mendez
    Surname Duarte
    Surname Pineda
    Surname Vargas
    Surname Medina
    Surname Davila
    Surname Zeledon
    Surname Salgado
    Surname Soza
    Surname Torrez
    Surname Aguilar
    Surname Obando
    Surname Sequeira
    Surname Maradiaga
    Surname Vasquez
    Surname Meza
    Surname Olivas
    Surname Alvarado
    Surname Jimenez
    Surname Amador
    Surname Miranda
    Surname Zamora
    Surname Moncada
    Surname Altamirano
    Surname Alvarez
    Surname Zelaya
    Surname Silva
    Surname Tercero
    Surname Castellon
    Surname Caceres
    Surname Calderon
    Surname Guevara
    Surname Velasquez
    Surname Mairena
    Surname Molina
    Surname Ordoñez
    Surname Orozco
    Surname Ortiz
    Surname Blanco
    Surname Salazar
    Surname Estrada
    Surname Peralta
    Surname Torres
    Surname Muñoz
    Surname Valle
    Surname Rojas
    Surname Sandoval
    Surname Palacios
    Surname Sevilla
    Surname Padilla
    Surname Rugama
    Surname Rocha
    Surname Montenegro
    Surname Huete
    Surname Rizo
    Surname Jiron
    Surname Rosales
    Surname Siles
    Surname Marin
    Surname Picado
    Surname Suarez
    Surname Alfaro
    Surname Ramos
    Surname Delgado
    Surname Betanco
    Surname Acuña
#Níger 4
    Surname Moussa
    Surname Amadou
    Surname Aboubacar
    Surname Yahaya
#Nigeria 100
    Surname John
    Surname Osagie
    Surname Omoruyi
    Surname Johnson
    Surname Okafor
    Surname Ojo
    Surname Osayande
    Surname Joseph
    Surname Peter
    Surname Idemudia
    Surname Idahosa
    Surname Okoro
    Surname Omoregie
    Surname David
    Surname James
    Surname Asemota
    Surname Okeke
    Surname Idehen
    Surname Obi
    Surname Eze
    Surname Ogbeide
    Surname Omorodion
    Surname Sunday
    Surname Samuel
    Surname Okoye
    Surname Ekhator
    Surname Omorogbe
    Surname Osifo
    Surname Egharevba
    Surname Ogbebor
    Surname Osazuwa
    Surname Osaro
    Surname Ehigie
    Surname Obasuyi
    Surname Erhabor
    Surname Williams
    Surname Godwin
    Surname Iyamu
    Surname Osagiede
    Surname Imafidon
    Surname Obazee
    Surname Aigbe
    Surname Imade
    Surname Bello
    Surname Agho
    Surname Edobor
    Surname Ugiagbe
    Surname Emmanuel
    Surname Nwachukwu
    Surname Daniel
    Surname Odigie
    Surname Igbinovia
    Surname Odiase
    Surname Osas
    Surname Ehigiator
    Surname Okonkwo
    Surname Benson
    Surname Musa
    Surname Imasuen
    Surname Isaac
    Surname Michael
    Surname Moses
    Surname Ajavi
    Surname Igbinosa
    Surname Chukwu
    Surname Ikponmwosa
    Surname Osunde
    Surname Enabulele
    Surname Osawaru
    Surname Ogbemudia
    Surname Omokaro
    Surname Osemwengie
    Surname Felix
    Surname Solomon
    Surname Kalu
    Surname Osaghae
    Surname Efosa
    Surname Eguavoen
    Surname Igbinoba
    Surname Paul
    Surname Osadolor
    Surname Chukwuma
    Surname Anyanwu
    Surname Nwosu
    Surname Okungbowa
    Surname Osaretin
    Surname Victor
    Surname Momoh
    Surname Dike
    Surname Isibor
    Surname Odeh
    Surname Orji
    Surname Anthony
    Surname Osawe
    Surname Omoregbe
    Surname Irabor
    Surname Nosa
    Surname Nwankwo
    Surname Okojie
    Surname Osaigbovo
#Noruega 100
    Surname Hansen
    Surname Johansen
    Surname Olsen
    Surname Pedersen
    Surname Larsen
    Surname Andersen
    Surname Nilsen
    Surname Kristiansen
    Surname Pettersen
    Surname Johnsen
    Surname Jensen
    Surname Eriksen
    Surname Berg
    Surname Karlsen
    Surname Dahl
    Surname Johannessen
    Surname Haugen
    Surname Jacobsen
    Surname Lund
    Surname Solberg
    Surname Halvorsen
    Surname Iversen
    Surname Rasmussen
    Surname Christensen
    Surname Sorensen
    Surname Andreassen
    Surname Hagen
    Surname Gundersen
    Surname Henriksen
    Surname Jorgensen
    Surname Nielsen
    Surname Strand
    Surname Eide
    Surname Martinsen
    Surname Paulsen
    Surname Mathisen
    Surname Sivertsen
    Surname Aas
    Surname Amundsen
    Surname Knudsen
    Surname Svendsen
    Surname Birkeland
    Surname Moen
    Surname Jakobsen
    Surname Lien
    Surname Bakke
    Surname Andresen
    Surname Knutsen
    Surname Danielsen
    Surname Fredriksen
    Surname Moe
    Surname Arnesen
    Surname Berge
    Surname Evensen
    Surname Hauge
    Surname Hoff
    Surname Kristensen
    Surname Ruud
    Surname Lie
    Surname Lunde
    Surname Steen
    Surname Hanssen
    Surname Saether
    Surname Berntsen
    Surname Myklebust
    Surname Sandvik
    Surname Solheim
    Surname Bakken
    Surname Haugland
    Surname Holm
    Surname Mortensen
    Surname Nygaard
    Surname Nygard
    Surname Bye
    Surname Eilertsen
    Surname Kristoffersen
    Surname Monsen
    Surname Myhre
    Surname Simensen
    Surname Strom
    Surname Boe
    Surname Gulbrandsen
    Surname Meyer
    Surname Brekke
    Surname Dale
    Surname Holmen
    Surname Nordby
    Surname Skogen
    Surname Thoresen
    Surname Thorsen
    Surname Wiik
    Surname Ellingsen
    Surname Lorentzen
    Surname Simonsen
    Surname Sletten
    Surname Thomassen
    Surname Waage
    Surname Aase
    Surname Aasen
    Surname Isaksen
#Nueva Zelanda 8
    Surname Foreman
    Surname Wilson
    Surname Anderson
    Surname Harper
    Surname Mitchell
    Surname Scantlebury
    Surname Senior
    Surname Taylor
#Paises Bajos 100
    Surname Jansen
    Surname De-Jong
    Surname De-Vries
    Surname Van-Dijk
    Surname Bakker
    Surname Van-den-Berg
    Surname Visser
    Surname Smit
    Surname De-Groot
    Surname Janssen
    Surname Van
    Surname Meijer
    Surname Van-Leeuwen
    Surname Bos
    Surname Dekker
    Surname De-Wit
    Surname De-Boer
    Surname Mulder
    Surname Vos
    Surname Koster
    Surname Hendriks
    Surname Jacobs
    Surname Brouwer
    Surname Garcia
    Surname Peters
    Surname Rodriguez
    Surname Willems
    Surname Van-Beek
    Surname De-Bruijn
    Surname Smits
    Surname Van-der-Meer
    Surname Van-der-Linden
    Surname Perez
    Surname Vermeulen
    Surname Blom
    Surname Kok
    Surname Huisman
    Surname Martinez
    Surname De-Haan
    Surname Schouten
    Surname Kramer
    Surname Van-der-Heuvel
    Surname Van-Wijk
    Surname Gonzalez
    Surname Prins
    Surname Scholten
    Surname Ramirez
    Surname De-Graaf
    Surname Martens
    Surname Schipper
    Surname Van-Dam
    Surname Van-der-Broek
    Surname Van-der-Heijden
    Surname Van-Dongen
    Surname Maas
    Surname Van-Veen
    Surname Van-Vliet
    Surname De-Bruin
    Surname Muller
    Surname Van-Doorn
    Surname Lopez
    Surname Mol
    Surname Simons
    Surname Kuipers
    Surname Van-der-Laan
    Surname Van-Loon
    Surname Verhoeven
    Surname Groot
    Surname Molenaar
    Surname Van-de-Ven
    Surname Van-der-Veen
    Surname Dijkstra
    Surname Jimenez
    Surname Martina
    Surname Sanchez
    Surname Van-Schaik
    Surname Gomez
    Surname Tromp
    Surname Vink
    Surname Jonker
    Surname Kuijpers
    Surname Stam
    Surname Van-der-Horst
    Surname Torres
    Surname De-Lange
    Surname Timmermans
    Surname Willemsen
    Surname Boer
    Surname Chen
    Surname Koning
    Surname Kuiper
    Surname Pronk
    Surname Venema
    Surname Van-den-Akker
    Surname Castillo
    Surname Brand
    Surname Brouwers
    Surname De-Jonge
    Surname Groeneveld
    Surname Van-Eijk
#Pakistán 100
    Surname Ahmed
    Surname Ali
    Surname Hussain
    Surname Iqbal
    Surname Muhammad
    Surname Khan
    Surname Ahmad
    Surname Abbas
    Surname Akhtar
    Surname Mahmood
    Surname Mehmood
    Surname Shahzad
    Surname Bibi
    Surname Ullah
    Surname Mohammad
    Surname Javed
    Surname Arshad
    Surname Nawaz
    Surname Afzal
    Surname Begum
    Surname Imran
    Surname Raza
    Surname Ashraf
    Surname Aslam
    Surname Riaz
    Surname Farooq
    Surname Akram
    Surname Butt
    Surname Parveen
    Surname Asif
    Surname Nadeem
    Surname Asghar
    Surname Tariq
    Surname Anwar
    Surname Khalid
